time_date-string,SLA_MP-median,glacier_area_km2,glacier_glims_id,glacier_name,weight_velocity,weight_class,LS_weight_final,SLA_unweighted_20day,SLA_weighted_20day,date,meanNIR,MODIS_weight_final,meanNIR_unweighted_7day,meanNIR_weighted_7day
2020-08-27,3391.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3434.6,3428.2583,2020-08-27,0.2887,0.7864,0.3188,0.3093
2020-08-27,3371.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3434.6,3428.2583,2020-08-27,0.2887,0.7864,0.3188,0.3093
2020-09-01,3385.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3441.0,3433.2839,2020-09-01,0.2473,0.4827,0.2719,0.2701
2020-09-12,3539.0,19.8134732334852,G043291E42928N,Agashtan,1.0,0.7336000000000001,0.8135,3563.5,3556.9589,2020-09-12,0.2397,0.4824,0.2524,0.2545
2020-09-21,3548.0,19.8134732334852,G043291E42928N,Agashtan,1.0,0.9688000000000002,0.9782,3546.6667,3542.1708,2020-09-21,0.2524,0.6672,0.2223,0.2469
2020-10-14,3361.0,19.8134732334852,G043291E42928N,Agashtan,0.1,1.0,0.73,3027.0,3010.3471,2020-10-14,0.3538,0.5989,0.3605,0.3635
2020-10-16,3575.0,19.8134732334852,G043291E42928N,Agashtan,0.1,1.0,0.73,3027.0,3010.3471,2020-10-16,0.3574,0.501,0.3371,0.3471
2020-10-21,2775.0,19.8134732334852,G043291E42928N,Agashtan,0.1,1.0,0.73,3093.7143,3049.6867,2020-10-21,0.5557,0.4388,0.4369,0.4867
2020-10-26,2947.0,19.8134732334852,G043291E42928N,Agashtan,0.9175,1.0,0.9752,3063.4,3005.6907,2020-10-26,0.4058,0.2524,0.3912,0.3735
2021-05-14,2541.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2541.0,2541.0,2021-05-14,0.7184,0.2735,0.7063,0.7011
2021-06-23,2830.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2842.3333,2840.511,2021-06-23,0.5179,0.2382,0.5154,0.515
2021-07-18,3013.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3062.75,3010.1721,2021-07-18,0.4092,0.2878,0.4275,0.4296
2021-08-30,3421.0,19.8134732334852,G043291E42928N,Agashtan,1.0,0.958,0.9706,3380.75,3399.2557,2021-08-30,0.2795,0.7695,0.297,0.2856
2021-09-26,3004.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3004.0,3004.0,2021-09-26,0.8582,0.4038,0.8582,0.8582
2021-10-21,2747.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3001.0,2930.1203,2021-10-21,0.8145,0.2537,0.7602,0.7481
2021-10-26,3124.0,19.8134732334852,G043291E42928N,Agashtan,0.4689999999999998,1.0,0.8407,2974.0,2924.0374,2021-10-26,0.8137,0.7742,0.7346,0.7704
2022-05-13,2415.0,19.8134732334852,G043291E42928N,Agashtan,0.1,1.0,0.73,2722.0,2590.705,2022-05-13,0.8439,0.9042,0.7502,0.8254
2022-07-28,3158.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3176.0,3169.7692,2022-07-28,0.4305,0.3003,0.43,0.4298
2022-08-17,3191.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3221.0,3221.0,2022-08-17,0.3758,0.6589,0.3834,0.3754
2022-08-17,3223.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3221.0,3221.0,2022-08-17,0.3758,0.6589,0.3834,0.3754
2022-09-11,3346.0,19.8134732334852,G043291E42928N,Agashtan,0.1,1.0,0.73,3171.8333,3161.2723,2022-09-11,0.3693,0.5537,0.5025,0.479
2022-09-16,3066.0,19.8134732334852,G043291E42928N,Agashtan,0.76,1.0,0.928,3142.3333,3144.9921,2022-09-16,0.5738,0.493,0.5096,0.5052
2022-09-18,3279.0,19.8134732334852,G043291E42928N,Agashtan,0.1,0.9316,0.6821,3020.75,2999.7688,2022-09-18,0.4453,0.5639,0.5096,0.5052
2023-05-04,2357.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3085.3333,2539.0833,2023-05-04,0.8788,0.8941,0.8432,0.8536
2023-05-16,2472.0,19.8134732334852,G043291E42928N,Agashtan,0.1,1.0,0.73,3123.6667,2682.2151,2023-05-16,0.8578,0.7683,0.84,0.8442
2023-06-09,3038.0,19.8134732334852,G043291E42928N,Agashtan,0.1,1.0,0.73,2791.6667,2765.5952,2023-06-09,0.6371,0.6959,0.6723,0.6447
2023-06-23,2855.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2884.5,2901.4054,2023-06-23,0.6292,0.4045,0.6004,0.5938
2023-06-28,2881.0,19.8134732334852,G043291E42928N,Agashtan,0.86,0.1,0.328,2888.1667,2898.7729,2023-06-28,0.5899,0.4127,0.5873,0.58
2023-07-03,2938.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2911.2,2910.0776,2023-07-03,0.5593,0.7719,0.5021,0.5399
2023-07-03,2853.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2925.25,2927.7505,2023-07-03,0.5593,0.7719,0.5021,0.5399
2023-07-13,2975.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3013.0,2956.8932,2023-07-13,0.6138,0.3639,0.6138,0.6138
2023-07-27,3076.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3120.75,3119.4211,2023-07-27,0.471,0.6472,0.4585,0.4716
2023-08-08,3117.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3192.5,3168.7156,2023-08-08,0.4129,0.6085,0.4,0.4083
2023-08-13,3280.0,19.8134732334852,G043291E42928N,Agashtan,1.0,0.1,0.37,3220.7143,3189.2755,2023-08-13,0.3852,0.5147,0.367,0.3816
2023-08-17,3474.0,19.8134732334852,G043291E42928N,Agashtan,0.8725,0.2608000000000004,0.4443,3248.5,3194.7265,2023-08-17,0.3983,0.2827,0.353,0.3622
2023-08-20,3171.0,19.8134732334852,G043291E42928N,Agashtan,0.1,1.0,0.73,3316.3333,3301.2208,2023-08-20,0.3448,0.6811,0.3716,0.3605
2023-08-27,3307.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3321.25,3316.611,2023-08-27,0.3473,0.5242,0.3134,0.3219
2023-08-30,3251.0,19.8134732334852,G043291E42928N,Agashtan,1.0,0.1,0.37,3299.4286,3301.1931,2023-08-30,0.3058,0.5004,0.3138,0.3038
2023-09-01,3423.0,19.8134732334852,G043291E42928N,Agashtan,0.3099999999999999,0.9927999999999996,0.788,3320.8333,3326.1678,2023-09-01,0.263,0.6723,0.3115,0.2879
2023-10-15,2745.0,19.8134732334852,G043291E42928N,Agashtan,0.1,1.0,0.73,2976.5,2893.243,2023-10-15,0.6152,0.2039,0.6483,0.6912
2023-10-21,2499.0,19.8134732334852,G043291E42928N,Agashtan,0.1,1.0,0.73,2934.0,2850.3931,2023-10-21,0.7963,0.3213,0.7117,0.721
2024-06-19,3307.0,19.8134732334852,G043291E42928N,Agashtan,0.4707142857142855,0.1,0.2112,3029.6667,2988.4826,2024-06-19,0.6166,0.2918,0.6166,0.6166
2024-07-29,3162.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3264.3333,3227.2816,2024-07-29,0.4293,0.2647,0.4852,0.4533
2024-09-30,3181.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2968.3333,2974.2631,2024-09-30,0.4571,0.6724,0.4668,0.4635
2024-10-05,2837.0,19.8134732334852,G043291E42928N,Agashtan,0.5680000000000001,1.0,0.8704,2995.5,2995.0935,2024-10-05,0.6462,0.6418,0.6594,0.6385
2024-10-09,2887.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2995.5,2995.0935,2024-10-09,0.7535,0.2002,0.6359,0.6325
2025-05-25,2556.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2568.6667,2568.6667,2025-05-25,0.7185,0.5426,0.7565,0.7753
2025-06-04,2670.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2687.5,2673.7105,2025-06-04,0.7425,0.3684,0.6886,0.7219
2025-06-06,2646.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2731.3333,2716.8278,2025-06-06,0.7371,0.4964,0.671,0.6855
2025-07-08,3075.0,19.8134732334852,G043291E42928N,Agashtan,0.88,1.0,0.964,3012.25,3012.9356,2025-07-08,0.5735,0.3302,0.5462,0.5362
2025-07-14,2905.0,19.8134732334852,G043291E42928N,Agashtan,0.5725,1.0,0.8718,3026.6,3029.6968,2025-07-14,0.4887,0.2644,0.4989,0.5155
2025-08-17,3295.0,19.8134732334852,G043291E42928N,Agashtan,0.655,1.0,0.8965,3287.5,3291.8508,2025-08-17,0.3806,0.5645,0.3436,0.364
2025-10-04,2918.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2926.3333,2914.7233,2025-10-04,0.6188,0.4472,0.727,0.7292
