time_date-string,SLA_MP-median,glacier_area_km2,glacier_glims_id,glacier_name,weight_velocity,weight_class,LS_weight_final,SLA_unweighted_20day,SLA_weighted_20day,date,meanNIR,MODIS_weight_final,meanNIR_unweighted_7day,meanNIR_weighted_7day
2023-06-28,2894.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,2910.5714,2910.8336,2023-06-28,0.454,0.5077,0.4399,0.4262
2023-07-03,2970.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,2910.5714,2910.8336,2023-07-03,0.4034,0.9093,0.3806,0.3939
2023-07-03,2946.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,2943.1429,2929.8253,2023-07-03,0.4034,0.9093,0.3806,0.3939
2023-07-12,3079.0,13.9437234565625,G042999E43050N,Caneri,1.0,0.1,0.37,3042.5714,3035.7702,2023-07-12,0.592,0.2324,0.4962,0.487
2023-07-13,2946.0,13.9437234565625,G042999E43050N,Caneri,0.1,1.0,0.73,3054.6667,3049.3872,2023-07-13,0.4301,0.4025,0.4962,0.487
2023-07-27,3369.0,13.9437234565625,G042999E43050N,Caneri,0.82,1.0,0.946,3221.5,3235.102,2023-07-27,0.3193,0.907,0.3682,0.3454
2023-08-03,3375.0,13.9437234565625,G042999E43050N,Caneri,0.9,1.0,0.97,3428.5,3447.5787,2023-08-03,0.3053,0.5112,0.3087,0.2921
2023-08-17,3535.0,13.9437234565625,G042999E43050N,Caneri,1.0,0.2391999999999995,0.4674,3548.8333,3541.915,2023-08-17,0.3013,0.279,0.2557,0.2492
2023-08-20,3697.0,13.9437234565625,G042999E43050N,Caneri,0.1,1.0,0.73,3470.375,3458.7833,2023-08-20,0.235,0.6253,0.2591,0.2505
2023-08-27,3327.0,13.9437234565625,G042999E43050N,Caneri,1.0,0.9177999999999996,0.9425,3452.75,3453.4335,2023-08-27,0.2549,0.4054,0.2609,0.2504
2023-08-27,3614.0,13.9437234565625,G042999E43050N,Caneri,1.0,0.9340000000000004,0.9538,3428.625,3434.8802,2023-08-27,0.2549,0.4054,0.2609,0.2504
2023-09-01,3498.0,13.9437234565625,G042999E43050N,Caneri,0.87625,0.8818,0.8801,3417.2,3429.1082,2023-09-01,0.206,0.6437,0.2403,0.2284
2023-09-11,2832.0,13.9437234565625,G042999E43050N,Caneri,0.3249999999999999,1.0,0.7975,3103.5,3116.6909,2023-09-11,0.4063,0.4306,0.4063,0.4063
2023-09-16,2998.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,3141.6,2991.3347,2023-09-16,0.3412,0.2063,0.3502,0.3445
2023-09-20,3055.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,3227.5,3070.2872,2023-09-20,0.2986,0.4311,0.324,0.3135
2023-09-28,3302.0,13.9437234565625,G042999E43050N,Caneri,0.8575,0.8181999999999999,0.83,3295.0,3111.2486,2023-09-28,0.2291,0.3798,0.2581,0.2548
2023-10-22,2852.0,13.9437234565625,G042999E43050N,Caneri,0.1,0.9034,0.6624,2773.0,2786.7725,2023-10-22,0.3473,0.2844,0.3884,0.3701
2024-05-09,2798.0,13.9437234565625,G042999E43050N,Caneri,1.0,0.1786000000000001,0.425,3324.0,3328.8486,2024-05-09,0.6644,0.6018,0.6644,0.6644
2024-06-02,2834.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,2778.25,2778.25,2024-06-02,0.5359,0.2367,0.4949,0.4671
2024-06-02,2845.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,2911.25,2867.9258,2024-06-02,0.5359,0.2367,0.4949,0.4671
2024-06-12,2847.0,13.9437234565625,G042999E43050N,Caneri,0.1,1.0,0.73,2937.7143,2914.0512,2024-06-12,0.4615,0.4964,0.4392,0.4553
2024-06-22,3013.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,2962.8571,2976.2643,2024-06-22,0.3607,0.6206,0.3922,0.3808
2024-07-04,3483.0,13.9437234565625,G042999E43050N,Caneri,0.4621428571428571,1.0,0.8386,3199.6667,3260.3637,2024-07-04,0.3479,0.758,0.3666,0.3581
2024-07-12,3366.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,3330.3333,3342.944,2024-07-12,0.2814,0.2072,0.32,0.3025
2024-07-12,3215.0,13.9437234565625,G042999E43050N,Caneri,1.0,0.1,0.37,3330.3333,3342.944,2024-07-12,0.2814,0.2072,0.32,0.3025
2024-07-29,3553.0,13.9437234565625,G042999E43050N,Caneri,0.82,0.9856000000000004,0.9359,3520.0,3521.6884,2024-07-29,0.2753,0.3203,0.2753,0.2753
2024-08-05,3392.0,13.9437234565625,G042999E43050N,Caneri,1.0,0.7,0.79,3503.8333,3494.8453,2024-08-05,0.1864,0.4829,0.2829,0.2601
2024-08-14,3670.0,13.9437234565625,G042999E43050N,Caneri,0.1,1.0,0.73,3565.5714,3537.5864,2024-08-14,0.3005,0.2762,0.262,0.2458
2024-08-29,3326.0,13.9437234565625,G042999E43050N,Caneri,0.829375,0.8308000000000004,0.8304,3515.6,3395.2402,2024-08-29,0.2136,0.4995,0.2073,0.2074
2024-09-30,3207.0,13.9437234565625,G042999E43050N,Caneri,1.0,0.8463999999999998,0.8925,3234.75,3133.037,2024-09-30,0.2182,0.5392,0.3272,0.2857
2024-09-30,3194.0,13.9437234565625,G042999E43050N,Caneri,1.0,0.9106000000000004,0.9374,3159.2,3059.9718,2024-09-30,0.2182,0.5392,0.3272,0.2857
2024-10-05,2889.0,13.9437234565625,G042999E43050N,Caneri,0.1,0.9802,0.7161,3199.6667,3069.2195,2024-10-05,0.27,0.4427,0.3284,0.3015
2025-05-05,2529.0,13.9437234565625,G042999E43050N,Caneri,0.1,1.0,0.73,2733.6667,2659.2663,2025-05-05,0.6174,0.7125,0.6262,0.6233
2025-05-05,2567.0,13.9437234565625,G042999E43050N,Caneri,1.0,0.6525999999999996,0.7568,2733.6667,2659.2663,2025-05-05,0.6174,0.7125,0.6262,0.6233
2025-05-20,2610.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,2895.1667,2708.0962,2025-05-20,0.6187,0.5735,0.5929,0.5979
2025-05-25,2649.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,2895.1667,2708.0962,2025-05-25,0.5441,0.6114,0.5843,0.572
2025-06-04,2821.0,13.9437234565625,G042999E43050N,Caneri,0.5585714285714285,1.0,0.8676,3007.4286,2887.5692,2025-06-04,0.4723,0.602,0.4822,0.4964
2025-06-06,2837.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,3007.4286,2887.5692,2025-06-06,0.5235,0.7342,0.4764,0.4768
2025-07-08,3267.0,13.9437234565625,G042999E43050N,Caneri,0.1,1.0,0.73,3247.1667,3208.2982,2025-07-08,0.4251,0.3159,0.3775,0.3662
2025-07-14,3397.0,13.9437234565625,G042999E43050N,Caneri,0.1,1.0,0.73,3246.125,3216.4206,2025-07-14,0.3104,0.3019,0.3331,0.3391
2025-07-23,3286.0,13.9437234565625,G042999E43050N,Caneri,0.3099999999999999,1.0,0.793,3430.75,3410.1745,2025-07-23,0.3712,0.3924,0.3336,0.3116
2025-07-24,3459.0,13.9437234565625,G042999E43050N,Caneri,0.1,1.0,0.73,3451.0,3436.4753,2025-07-24,0.2776,0.2875,0.3164,0.3071
2025-07-24,3222.0,13.9437234565625,G042999E43050N,Caneri,1.0,1.0,1.0,3472.3333,3460.4927,2025-07-24,0.2776,0.2875,0.3164,0.3071
2025-07-31,3553.0,13.9437234565625,G042999E43050N,Caneri,0.3774999999999999,1.0,0.8132,3551.1,3518.213,2025-07-31,0.2509,0.7487,0.2699,0.2695
2025-10-03,2900.0,13.9437234565625,G042999E43050N,Caneri,1.0,0.9766,0.9836,3019.6,3002.5718,2025-10-03,0.3681,0.2578,0.3652,0.3442
2025-10-04,3258.0,13.9437234565625,G042999E43050N,Caneri,0.1,0.9214,0.675,3019.6,3002.5718,2025-10-04,0.2594,0.4277,0.3268,0.3377
