system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_2_LT05_171030_20001015,5.0,5498.0,5485.0,60.7,294,5606.24072265625,5389.85400390625,9426791.66011348,39058.0,39103.0,9218363.0,27275.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.0,0.42,0.42,99.58,98.2,100.08,1,154.5,55.2,LANDSAT_5,2000-10-15,971594876074,36814.311064814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20001022,35.0,3986.0,3320.0,995.4,267,5484.67236328125,3294.671142578125,9426791.66011348,55961.0,63719.0,3399018.0,5822004.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.22,1.62,1.84,98.16,36.73,36.23,1,155.8,57.5,LANDSAT_5,2000-10-22,972200053436,36821.31542824074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20001031,24.0,5459.0,5467.0,43.0,261,5551.4248046875,5378.95751953125,9426791.66011348,34059.0,34316.0,8813613.0,436811.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.0,0.38,0.39,99.61,93.86,95.74,1,157.1,60.4,LANDSAT_5,2000-10-31,972977289649,36830.311215277776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010518,34.0,4096.0,4097.0,10.8,33,4116.79638671875,4081.336669921875,9426791.66011348,3717.0,3717.0,8502373.0,778651.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.0,0.04,0.04,99.96,90.23,91.62,1,133.1,30.6,LANDSAT_5,2001-05-18,990171343389,37029.31646990741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20010604,38.0,5203.0,5156.0,125.4,10,5370.1162109375,5084.94970703125,9426791.66011348,18411.0,5515139.0,149237.0,3620364.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,1.24,0.33,97.37,2.63,60.09,67.18,1,132.6,27.3,LANDSAT_7,2001-06-04,991640343265,37046.31878472222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20010612,9.0,3806.0,3812.0,21.6,545,3833.62548828125,3751.48974609375,9426791.66011348,254799.0,257110.0,5976142.0,3051488.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.04,4.09,4.12,95.88,66.12,100.08,1,127.5,28.2,LANDSAT_5,2001-06-12,992330984152,37054.312314814815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010619,24.0,3175.0,3172.0,13.0,109,3197.406494140625,3156.05517578125,9426791.66011348,15739.0,15906.0,9264147.0,4687.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.0,0.17,0.17,99.83,98.44,100.08,1,126.5,28.2,LANDSAT_5,2001-06-19,992936151938,37061.3165625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20010628,37.0,4213.0,4221.0,46.4,230,4282.85595703125,4137.61572265625,9426791.66011348,165244.0,197357.0,9059722.0,27661.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.35,1.79,2.13,97.87,98.2,100.08,1,126.0,28.6,LANDSAT_5,2001-06-28,993713383510,37070.31230324074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010705,21.0,3705.0,3706.0,11.2,101,3717.991943359375,3679.9404296875,9426791.66011348,188253.0,198619.0,5415847.0,3670275.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.18,3.35,3.54,96.46,59.56,60.78,1,126.2,29.2,LANDSAT_5,2001-07-05,994318556923,37077.31662037037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20010706,17.0,0,0,0,0,0,0,9426791.66011348,375282.0,3159771.0,737990.0,5386980.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.85,9.63,81.07,18.93,41.35,79.95,1,129.6,28.0,LANDSAT_7,2001-07-06,994405124656,37078.318564814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
