system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_1_1_1_1_2_LT05_172030_20001022,35.0,3321.0,3300.0,43.1,551,3424.40576171875,3281.64111328125,1.2477128238544164E7,1488595.0,1603247.0,3876709.0,6769700.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,2.09,27.16,29.26,70.74,43.92,44.66,1,155.8,57.5,LANDSAT_5,2000-10-22,972200053436,36821.31542824074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20001031,24.0,3803.0,3817.0,34.6,507,3860.25244140625,3726.75439453125,1.2477128238544164E7,705981.0,727550.0,1.0096992E7,1425114.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,0.2,6.52,6.72,93.28,86.76,98.9,1,157.1,60.4,LANDSAT_5,2000-10-31,972977289649,36830.311215277776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20001108,50.0,3683.0,3690.0,142.8,1688,3950.707275390625,3359.589599609375,1.2477128238544164E7,1042108.0,1083153.0,9391447.0,1775055.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4744.0,0.39,9.95,10.34,89.66,83.95,99.02,1,160.9,62.0,LANDSAT_7,2000-11-08,973669180674,36838.31921296296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20001115,7.0,3681.0,3683.0,122.8,1717,3909.08251953125,3406.024169921875,1.2477128238544164E7,1002954.0,1002954.0,7312633.0,3934069.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,5007.0,0.0,12.06,12.06,87.94,66.65,100.27,1,161.2,63.9,LANDSAT_7,2000-11-15,974274353656,36845.323530092595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20001116,23.0,3758.0,3756.0,35.3,772,3825.62255859375,3685.87841796875,1.2477128238544164E7,712763.0,714735.0,9225651.0,2309270.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,0.02,7.17,7.19,92.81,79.67,98.02,1,158.4,64.9,LANDSAT_5,2000-11-16,974359703280,36846.311377314814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20001202,48.0,3428.0,3486.0,245.4,1210,4236.0986328125,3131.3583984375,1.2477128238544164E7,1235886.0,1720235.0,6507211.0,4022209.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,5.88,15.02,20.91,79.09,65.94,82.16,1,158.3,68.2,LANDSAT_5,2000-12-02,975742115191,36862.3115162037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20001209,5.0,0,0,0,0,0,0,1.2477128238544164E7,453909.0,465946.0,1385941.0,1.0397768E7,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,0.65,24.51,25.16,74.84,14.84,100.27,1,157.9,69.2,LANDSAT_5,2000-12-09,976347289999,36869.31584490741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20001210,25.0,3718.0,3721.0,61.4,2180,3827.708251953125,3582.915283203125,1.2477128238544164E7,852491.0,854228.0,6496663.0,4898764.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4756.0,0.02,11.6,11.62,88.38,58.91,86.6,1,160.4,68.6,LANDSAT_7,2000-12-10,976433984273,36870.31925925926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20001226,8.0,3695.0,3685.0,53.8,1390,3807.629638671875,3582.889892578125,1.2477128238544164E7,624102.0,625713.0,6039851.0,5584092.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,0.02,9.36,9.39,90.61,53.42,100.27,1,158.7,69.5,LANDSAT_7,2000-12-26,977816389890,36886.31931712963,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20010103,20.0,3444.0,3474.0,191.5,2695,3762.94921875,3179.408447265625,1.2477128238544164E7,3934489.0,4024729.0,7329620.0,895307.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,0.79,34.65,35.45,64.55,91.0,97.74,1,155.1,70.0,LANDSAT_5,2001-01-03,978506943872,36894.311840277776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010110,74.0,3463.0,3463.0,66.1,1184,3657.9208984375,3350.13525390625,1.2477128238544164E7,3227302.0,3324153.0,1989590.0,6935912.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4932.0,1.82,60.74,62.56,37.44,42.59,44.28,1,154.1,69.4,LANDSAT_5,2001-01-10,979112121113,36901.31621527778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20010126,2.0,3739.0,3736.0,57.4,723,3876.424560546875,3652.140380859375,1.2477128238544164E7,678103.0,681393.0,6385879.0,5182383.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,0.01,9.59,9.64,90.36,56.64,99.41,1,151.7,66.8,LANDSAT_5,2001-01-26,980494527856,36917.31628472223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20010127,16.0,3732.0,3713.0,56.6,808,3866.484375,3646.030517578125,1.2477128238544164E7,771301.0,771301.0,7063795.0,4414560.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4495.0,0.0,9.84,9.84,90.16,62.8,82.24,1,154.1,65.7,LANDSAT_7,2001-01-27,980581193746,36918.31936342592,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20010203,44.0,3719.0,3699.0,90.4,1335,3899.982421875,3488.425048828125,1.2477128238544164E7,994473.0,1090860.0,5546453.0,5612342.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4479.0,1.45,14.98,16.44,83.56,53.2,71.12,1,153.1,63.9,LANDSAT_7,2001-02-03,981186360393,36925.32361111111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20010211,3.0,3588.0,3597.0,77.6,894,3715.90771484375,3452.93603515625,1.2477128238544164E7,453958.0,458931.0,7261343.0,4529382.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,0.03,5.88,5.94,94.06,61.88,88.47,1,149.4,62.6,LANDSAT_5,2001-02-11,981876934539,36933.31636574074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20010212,47.0,3773.0,3777.0,40.7,962,3860.25244140625,3685.87841796875,1.2477128238544164E7,1055122.0,1055122.0,9742724.0,1451809.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,5000.0,0.0,9.77,9.77,90.23,86.54,99.37,1,151.9,61.3,LANDSAT_7,2001-02-12,981963587986,36934.31929398148,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010518,34.0,3735.0,3742.0,35.9,107,3789.162353515625,3676.2294921875,1.2477128238544164E7,30291.0,32023.0,1.207655E7,141083.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,0.01,0.25,0.26,99.74,97.05,100.19,1,133.1,30.6,LANDSAT_5,2001-05-18,990171343389,37029.31646990741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20010604,38.0,3916.0,3888.0,31.6,27,3972.94287109375,3883.794189453125,1.2477128238544164E7,148511.0,8899071.0,695606.0,2654979.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,0.62,1.55,92.75,7.25,76.9,94.71,1,132.6,27.3,LANDSAT_7,2001-06-04,991640343265,37046.31878472222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20010612,9.0,3502.0,3514.0,88.1,880,3693.701904296875,3356.8955078125,1.2477128238544164E7,531171.0,546946.0,1.094815E7,754560.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,0.09,4.62,4.76,95.24,92.13,100.27,1,127.5,28.2,LANDSAT_5,2001-06-12,992330984152,37054.312314814815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010619,24.0,3499.0,3467.0,60.5,307,3623.63671875,3423.976806640625,1.2477128238544164E7,308800.0,331697.0,6066848.0,5851111.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,0.36,4.83,5.18,94.82,51.28,52.76,1,126.5,28.2,LANDSAT_5,2001-06-19,992936151938,37061.3165625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20010628,37.0,3503.0,3523.0,97.8,1127,3670.771484375,3300.20703125,1.2477128238544164E7,934063.0,970925.0,1.0868236E7,410494.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,5184.0,0.31,7.89,8.2,91.8,94.89,100.11,1,126.0,28.6,LANDSAT_5,2001-06-28,993713383510,37070.31230324074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010705,21.0,3170.0,3164.0,20.3,456,3232.949462890625,3143.784912109375,1.2477128238544164E7,324218.0,363206.0,5260749.0,6625701.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4522.0,0.69,5.76,6.46,93.54,45.07,47.62,1,126.2,29.2,LANDSAT_5,2001-07-05,994318556923,37077.31662037037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20010706,17.0,3320.0,3339.0,129.3,963,3509.45166015625,3146.34521484375,1.2477128238544164E7,1040675.0,1848457.0,3235077.0,7166121.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4675.0,1.11,20.47,36.36,63.64,40.74,100.23,1,129.6,28.0,LANDSAT_7,2001-07-06,994405124656,37078.318564814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20010714,33.0,3446.0,3372.0,132.2,957,3670.771484375,3284.466064453125,1.2477128238544164E7,1751778.0,1833403.0,9935267.0,480985.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,5037.0,0.68,14.89,15.58,84.42,94.32,99.8,1,127.2,30.3,LANDSAT_5,2001-07-14,995095786515,37086.31233796296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20010729,11.0,3382.0,3372.0,55.8,1010,3545.491943359375,3284.49755859375,1.2477128238544164E7,2907815.0,3235750.0,1167804.0,7846101.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,3781.0,6.8,66.03,73.48,26.52,35.29,62.7,1,133.5,31.5,LANDSAT_7,2001-07-29,996392684634,37101.32273148148,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20010730,7.0,3412.0,3425.0,60.1,1042,3534.92041015625,3284.49755859375,1.2477128238544164E7,2220308.0,2503619.0,6657885.0,3088152.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,3796.0,3.09,24.24,27.33,72.67,73.43,100.27,1,130.6,32.9,LANDSAT_5,2001-07-30,996478182070,37102.31229166667,"{""type"":""MultiPoint"",""coordinates"":[]}"
