system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_2_LE07_172030_20000912,3.0,3287.0,3281.0,70.6,3318,3482.177734375,3144.762939453130,3.27674318550688E+07,7866018.0,1.3446791E+07,1.1607018E+07,6722965.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,3955.0,21.47,31.4,53.67,46.33,76.46,100.28,1,149.1,43.2,LANDSAT_7,2000-09-12,968744772910,36781.323750000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20000920,5.0,3304.0,3295.0,62.6,3283,3482.177734375,3195.541748046880,3.27674318550688E+07,7425721.0,1.251092E+07,1.5503613E+07,3762241.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4228.0,18.14,26.51,44.66,55.34,85.5,100.28,1,147.7,47.0,LANDSAT_5,2000-09-20,969435228308,36789.31513888890,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20001007,59.0,2807.0,2775.0,98.1,1626,3038.447021484380,2684.6484375,3.27674318550688E+07,2959328.0,6511416.0,2.2525383E+07,2739976.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4148.0,12.23,10.19,22.42,77.58,88.61,97.01,1,156.1,51.7,LANDSAT_7,2000-10-07,970904386199,36806.31928240740,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20001014,26.0,2628.0,2623.0,33.3,567,2779.146240234380,2577.9755859375,3.27674318550688E+07,2002609.0,4776478.0,1.8224926E+07,8775371.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4405.0,12.06,8.71,20.77,79.23,70.2,81.07,1,157.7,54.1,LANDSAT_7,2000-10-14,971509541874,36813.3233912037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20001015,5.0,2703.0,2703.0,43.8,844,2802.884033203130,2639.85986328125,3.27674318550688E+07,2945253.0,6112652.0,2.2301995E+07,3362128.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4994.0,11.15,10.37,21.51,78.49,86.72,100.28,1,154.5,55.2,LANDSAT_5,2000-10-15,971594876074,36814.311064814800,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20001031,24.0,3207.0,3261.0,221.0,1487,3325.4814453125,2295.657470703130,3.27674318550688E+07,1543597.0,2395243.0,2.2437169E+07,6944363.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4994.0,3.43,6.22,9.65,90.35,75.78,93.14,1,157.1,60.4,LANDSAT_5,2000-10-31,972977289649,36830.311215277800,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20001108,50.0,3091.0,3095.0,176.8,1615,3314.717041015630,2521.735595703130,3.27674318550688E+07,1676580.0,3029777.0,2.174096E+07,7006038.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4460.0,5.46,6.77,12.23,87.77,75.6,95.16,1,160.9,62.0,LANDSAT_7,2000-11-08,973669180674,36838.31921296300,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20001115,7.0,3163.0,3258.0,232.8,3126,3434.52587890625,2572.82421875,3.27674318550688E+07,1263024.0,1272192.0,1.9012375E+07,1.1492208E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,5004.0,0.05,6.23,6.27,93.73,61.9,100.28,1,161.2,63.9,LANDSAT_7,2000-11-15,974274353656,36845.323530092600,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20001116,23.0,3290.0,3283.0,60.8,1714,3434.52587890625,3137.969482421880,3.27674318550688E+07,940440.0,958418.0,2.2636256E+07,8182101.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,0.08,3.99,4.06,95.94,72.01,96.84,1,158.4,64.9,LANDSAT_5,2000-11-16,974359703280,36846.311377314800,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20001202,48.0,2940.0,3270.0,414.7,2067,3434.52587890625,2334.177734375,3.27674318550688E+07,2346005.0,2644584.0,1.855779E+07,1.0574401E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,1.41,11.06,12.47,87.53,64.71,94.81,1,158.3,68.2,LANDSAT_5,2000-12-02,975742115191,36862.3115162037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20001209,5.0,0,0,0,0,0,0,3.27674318550688E+07,814713.0,887535.0,1.0249579E+07,2.063966E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,0.65,7.32,7.97,92.03,33.99,100.28,1,157.9,69.2,LANDSAT_5,2000-12-09,976347289999,36869.31584490740,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20001210,25.0,3022.0,3269.0,436.9,1537,3434.52587890625,2314.1650390625,3.27674318550688E+07,845507.0,878203.0,1.842403E+07,1.2474542E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,0.17,4.38,4.55,95.45,58.91,90.0,1,160.4,68.6,LANDSAT_7,2000-12-10,976433984273,36870.31925925930,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20001225,56.0,2523.0,2510.0,132.6,1049,2763.626953125,2338.81494140625,3.27674318550688E+07,6418610.0,6768967.0,5052087.0,1.995572E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4873.0,2.96,54.3,57.26,42.74,36.08,53.64,1,156.3,70.2,LANDSAT_5,2000-12-25,977729714224,36885.31613425930,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20001226,8.0,3023.0,3283.0,451.8,1522,3434.52587890625,2267.743408203130,3.27674318550688E+07,2275864.0,2311158.0,1.0953819E+07,1.8511798E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,0.27,17.16,17.42,82.58,40.48,100.28,1,158.7,69.5,LANDSAT_7,2000-12-26,977816389890,36886.31931712960,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20010103,20.0,2321.0,2327.0,34.5,376,2389.385498046880,2253.99560546875,3.27674318550688E+07,1.1352206E+07,1.1496047E+07,1.6948174E+07,3332554.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,0.51,39.91,40.42,59.58,86.81,98.24,1,155.1,70.0,LANDSAT_5,2001-01-03,978506943872,36894.311840277800,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20010126,2.0,3343.0,3335.0,53.8,414,3434.52587890625,3260.810546875,3.27674318550688E+07,956855.0,981941.0,1.6133714E+07,1.466112E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,0.14,5.59,5.74,94.26,52.23,100.28,1,151.7,66.8,LANDSAT_5,2001-01-26,980494527856,36917.31628472220,"{""type"":""MultiPoint"",""coordinates"":[]}"
