system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_1_1_1_1_1_2_LE07_171030_20000820,24.0,3829.0,3793.0,136.4,1898,4339.18603515625,3629.077392578130,1.29451411524464E+07,3315055.0,4666612.0,5613789.0,2404849.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,3767.0,12.94,32.25,45.39,54.61,79.42,88.42,1,141.3,36.4,LANDSAT_7,2000-08-20,966757224760,36758.31972222220,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20000905,9.0,3489.0,3502.0,158.7,5723,4142.26318359375,3181.02294921875,1.29451411524464E+07,3408311.0,3973230.0,7288305.0,1423714.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4275.0,4.84,30.27,35.28,64.72,86.99,99.08,1,146.8,41.0,LANDSAT_7,2000-09-05,968139609118,36774.31954861110,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20000912,3.0,4817.0,4717.0,359.5,3469,5590.1337890625,4269.38671875,1.29451411524464E+07,2967919.0,3356073.0,8287556.0,1041621.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4020.0,3.32,25.49,28.82,71.18,89.95,99.08,1,149.1,43.2,LANDSAT_7,2000-09-12,968744772910,36781.323750000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20000920,5.0,4587.0,4577.0,147.1,788,4786.15380859375,4274.31005859375,1.29451411524464E+07,5265794.0,5991553.0,5765753.0,927944.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,6.1,44.79,50.96,49.04,90.82,99.08,1,147.7,47.0,LANDSAT_5,2000-09-20,969435228308,36789.31513888890,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20001007,59.0,3865.0,3794.0,195.5,1095,4256.5048828125,3629.077392578130,1.29451411524464E+07,4089269.0,4126517.0,7727247.0,831486.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,0.31,34.5,34.81,65.19,91.57,98.72,1,156.1,51.7,LANDSAT_7,2000-10-07,970904386199,36806.31928240740,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20001014,26.0,4005.0,4008.0,30.6,210,4070.331787109380,3930.717529296880,1.29451411524464E+07,2685493.0,2687138.0,8874910.0,1123202.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,3887.0,0.01,23.23,23.24,76.76,89.32,98.36,1,157.7,54.1,LANDSAT_7,2000-10-14,971509541874,36813.3233912037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20001015,5.0,4061.0,3866.0,443.4,1577,5142.6416015625,3626.31787109375,1.29451411524464E+07,3374839.0,3387057.0,7778512.0,1519682.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,0.1,30.23,30.33,69.67,86.25,99.08,1,154.5,55.2,LANDSAT_5,2000-10-15,971594876074,36814.311064814800,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20001022,35.0,4088.0,4118.0,84.2,179,4201.53173828125,3921.56884765625,1.29451411524464E+07,2999977.0,3051206.0,7152081.0,2481962.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,0.5,29.4,29.9,70.1,78.82,95.89,1,155.8,57.5,LANDSAT_5,2000-10-22,972200053436,36821.31542824070,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20001030,73.0,3593.0,3541.0,270.1,1899,5322.49267578125,3376.115234375,1.29451411524464E+07,1402830.0,1690893.0,7006019.0,3988337.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,3.31,16.13,19.44,80.56,67.18,94.26,1,160.1,59.3,LANDSAT_7,2000-10-30,972891954796,36829.323541666700,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20001031,24.0,3771.0,3815.0,84.9,272,3973.151123046880,3630.095703125,1.29451411524464E+07,2173024.0,2185343.0,7395916.0,3103991.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,0.1,22.68,22.81,77.19,74.01,97.81,1,157.1,60.4,LANDSAT_5,2000-10-31,972977289649,36830.311215277800,"{""type"":""MultiPoint"",""coordinates"":[]}"
