system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_1_1_1_1_1_2_LE07_171030_20001007,59.0,2866.0,2863.0,74.3,703,3057.17724609375,2744.922607421875,1.0888957064017018E7,491703.0,657321.0,8952345.0,981837.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,3792.0,1.72,5.12,6.84,93.16,88.25,98.51,1,156.1,51.7,LANDSAT_7,2000-10-07,970904386199,36806.31928240741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20001014,26.0,3665.0,3674.0,76.7,573,3784.748291015625,3511.883544921875,1.0888957064017018E7,323996.0,350327.0,8121036.0,2120140.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4103.0,0.31,3.82,4.14,95.86,77.8,92.29,1,157.7,54.1,LANDSAT_7,2000-10-14,971509541874,36813.3233912037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20001015,5.0,2788.0,2775.0,39.3,178,2853.32373046875,2723.2578125,1.0888957064017018E7,764837.0,843909.0,8479257.0,1268337.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4478.0,0.85,8.2,9.05,90.95,85.62,99.22,1,154.5,55.2,LANDSAT_5,2000-10-15,971594876074,36814.311064814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20001031,24.0,3349.0,3190.0,294.6,1793,3802.341064453125,2935.7509765625,1.0888957064017018E7,768913.0,815648.0,7605871.0,2169985.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4480.0,0.55,9.13,9.69,90.31,77.34,98.03,1,157.1,60.4,LANDSAT_5,2000-10-31,972977289649,36830.311215277776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010518,34.0,3143.0,3149.0,25.2,147,3196.553955078125,3078.939697265625,1.0888957064017018E7,61782.0,68875.0,1.0398664E7,123964.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,0.03,0.59,0.66,99.34,96.13,99.21,1,133.1,30.6,LANDSAT_5,2001-05-18,990171343389,37029.31646990741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20010604,38.0,3516.0,3515.0,22.7,44,3587.193115234375,3489.32861328125,1.0888957064017018E7,762804.0,6013693.0,975861.0,3601948.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,2.68,10.91,86.04,13.96,64.19,83.22,1,132.6,27.3,LANDSAT_7,2001-06-04,991640343265,37046.31878472222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20010612,9.0,2709.0,2680.0,70.0,509,2845.9208984375,2613.364501953125,1.0888957064017018E7,564294.0,616164.0,9635334.0,340005.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,0.48,5.5,6.01,93.99,94.15,99.22,1,127.5,28.2,LANDSAT_5,2001-06-12,992330984152,37054.312314814815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20010628,37.0,2842.0,2848.0,26.2,518,2880.9716796875,2799.794677734375,1.0888957064017018E7,1137541.0,1337291.0,8141624.0,1112588.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4415.0,2.11,12.0,14.11,85.89,87.05,94.06,1,126.0,28.6,LANDSAT_5,2001-06-28,993713383510,37070.31230324074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010705,21.0,2852.0,2857.0,52.4,822,2962.0361328125,2758.875244140625,1.0888957064017018E7,1099639.0,1255578.0,8523907.0,812018.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4146.0,1.59,11.24,12.84,87.16,89.81,98.14,1,126.2,29.2,LANDSAT_5,2001-07-05,994318556923,37077.31662037037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20010706,17.0,3064.0,3090.0,148.8,3048,3309.168212890625,2783.6826171875,1.0888957064017018E7,1270872.0,1639605.0,3625318.0,5326579.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4168.0,3.63,24.14,31.14,68.86,48.35,99.05,1,129.6,28.0,LANDSAT_7,2001-07-06,994405124656,37078.318564814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20010714,33.0,2963.0,2911.0,126.2,1594,3198.682373046875,2792.3525390625,1.0888957064017018E7,1101974.0,1319056.0,8492577.0,779869.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,3921.0,2.21,11.23,13.44,86.56,90.11,99.1,1,127.2,30.3,LANDSAT_5,2001-07-14,995095786515,37086.31233796296,"{""type"":""MultiPoint"",""coordinates"":[]}"
